STATE,ST_CASE,VEH_NO,VE_FORMS,NUMOCCS,DAY,MONTH,HOUR,MINUTE,HARM_EV,MAN_COLL,UNITTYPE,HIT_RUN,REG_STAT,OWNER,MAKE,MODEL,MAK_MOD,BODY_TYP,MOD_YEAR,VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,TOW_VEH,VINTYPE,VINMAKE,VINA_MOD,VIN_BT,VINMODYR,VIN_LNGT,VIN_WGT,WGTCD_TR,WHLBS_LG,WHLBS_SH,SER_TR,FUELCODE,MCYCL_DS,J_KNIFE,MCARR_I1,MCARR_I2,MCARR_ID,GVWR,V_CONFIG,CARGO_BT,HAZ_INV,HAZ_PLAC,HAZ_ID,HAZ_CNO,HAZ_REL,BUS_USE,SPEC_USE,EMER_USE,TRAV_SP,UNDERIDE,ROLLOVER,ROLINLOC,IMPACT1,IMPACT2,DEFORMED,TOWED,M_HARM,VEH_SC1,VEH_SC2,FIRE_EXP,DR_PRES,L_STATE,DR_ZIP,L_STATUS,L_TYPE,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,DR_HGT,DR_WGT,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,FIRST_MO,FIRST_YR,LAST_MO,LAST_YR,SPEEDREL,DR_SF1,DR_SF2,DR_SF3,DR_SF4,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VPAVETYP,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_TYPE,DEATHS,DR_DRINK
1,10035,1,1,1,30,1,15,25,39,0,1,0,1,2,34,36,34036,1,2008,WBAEB53538CX,W,B,A,E,B,5,3,5,3,8,C,X,0,P,BMW,650,CV,8,17,4277,,0,1094,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,85,0,0,0,12,12,6,2,39,0,0,0,1,1,35223,1,1,0,0,2,0,75,170,1,1,0,0,2,10,2008,9,2009,1,0,0,0,0,6,3,60,1,6,2,2,0,0,1,12,1,1,4,6,1,0
1,10036,1,3,1,5,1,5,55,12,1,1,0,1,1,98,804,98804,66,1997,2WKPDCCH7VK9,2,W,K,P,D,C,C,H,7,V,K,9,1,T,WSTR,490,DS,97,17,,8,0,0,CNV,D,,1,57,372370,57372370,3,6,10,1,0,0,0,0,0,0,0,0,0,0,0,6,6,2,1,8,99,99,0,1,1,36726,6,1,0,0,3,0,72,150,1,0,0,0,0,12,2007,12,2007,0,54,0,0,0,1,2,50,1,5,2,1,0,0,5,53,1,1,1,21,0,0
1,10036,2,3,1,5,1,5,55,12,1,1,0,1,3,12,481,12481,31,2006,1FTSX20P36EA,1,F,T,S,X,2,0,P,3,6,E,A,0,T,FORD,F2S,4C,6,17,,2,1580,1420,SRW,D,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,12,6,2,12,0,0,0,1,1,36726,6,1,0,0,3,1,68,170,1,0,0,0,0,7,2007,7,2007,0,0,0,0,0,1,2,50,1,5,2,1,0,0,1,50,1,1,1,20,0,0
1,10036,3,3,1,5,1,5,55,12,1,1,0,1,3,12,481,12481,31,1997,1FTJW35F4VEA,1,F,T,J,W,3,5,F,4,V,E,A,0,T,FORD,F35,CW,97,17,,2,0,1680,COF,D,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,2,1,12,0,0,0,1,1,36726,6,1,0,0,3,0,71,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50,1,1,2,1,0,0,5,53,1,1,1,98,0,0
1,10037,1,1,2,10,1,21,55,32,0,1,0,1,1,35,48,35048,2,2009,JN1AZ44E99M4,J,N,1,A,Z,4,4,E,9,9,M,4,0,P,NISS,370,CP,9,17,3232,,0,1004,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,80,0,0,0,14,3,6,2,42,0,0,0,1,1,35976,6,1,0,0,3,0,71,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,35,1,6,2,1,0,0,1,6,1,2,4,2,1,1
1,10038,1,2,2,14,1,12,40,12,6,1,0,1,1,19,3,19003,4,1998,1G6KD54Y3WU7,1,G,6,K,D,5,4,Y,3,W,U,7,0,P,CADI,DFW,4D,98,17,4012,,0,1138,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,10,10,6,2,12,0,0,0,1,1,36401,6,1,0,0,3,0,67,170,0,0,0,0,1,8,2009,8,2009,0,51,0,0,0,1,2,55,1,1,2,1,0,0,1,10,7,1,2,64,1,0
1,10038,2,2,1,14,1,12,40,12,6,1,0,1,3,84,881,84881,66,2005,2HSCESBR75C1,2,H,S,C,E,S,B,R,7,5,C,1,1,T,INTL,92I,DS,5,17,,8,0,0,920,D,,1,57,1331801,571331801,3,6,10,1,0,0,0,0,0,0,0,55,0,0,0,12,12,6,2,12,0,0,0,1,1,36401,6,1,6,0,3,0,74,260,2,0,0,0,0,1,2007,11,2007,0,0,0,0,0,1,2,55,1,1,2,1,0,0,1,54,1,1,1,65,0,0
1,10039,1,1,1,15,1,21,50,53,0,1,0,1,1,20,421,20421,15,2003,1GNEK13Z33R1,1,G,N,E,K,1,3,Z,3,3,R,1,0,P,CHEV,KTA,UT,3,17,5050,,0,1160,,F,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,80,0,1,1,8,8,6,2,1,0,0,0,1,1,36804,6,1,0,0,3,0,72,180,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,2,55,3,6,2,1,0,0,14,12,1,1,4,6,1,1
1,10040,1,2,1,16,1,13,35,12,6,1,0,13,2,20,37,20037,4,1998,1G1NE52M3WY1,1,G,1,N,E,5,2,M,3,W,Y,1,0,P,CHEV,M/L,4D,98,17,3100,,0,1070,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,4,4,6,2,12,0,0,0,1,1,36804,6,1,0,0,3,0,69,140,0,0,0,0,0,0,0,0,0,0,38,0,0,0,5,2,50,3,1,2,2,0,0,11,15,1,1,1,68,0,0
1,10040,2,2,1,16,1,13,35,12,6,1,0,1,1,72,706,72706,80,2009,1HD1FV4109Y6,1,H,D,1,F,V,4,1,0,9,Y,6,0,M,HD,FHT,RS,9,17,,,,,,,1584,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,12,12,6,2,12,0,0,0,1,1,36117,6,1,0,0,3,1,73,215,0,0,0,0,1,10,2007,10,2007,0,89,0,0,0,5,2,50,2,1,2,2,0,0,14,62,1,1,1,69,1,0
1,10041,1,1,4,17,1,1,20,42,0,1,0,1,1,7,24,7024,4,2006,2B3KA43G26H4,2,B,3,K,A,4,3,G,2,6,H,4,0,P,DODG,CTL,4D,6,17,3718,,0,1200,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,70,0,0,0,1,9,6,2,42,0,0,0,1,1,36613,1,1,0,0,2,0,72,165,1,1,0,1,0,11,2008,12,2009,0,0,0,0,0,1,2,55,3,1,2,2,0,0,14,13,6,1,4,1,1,1
1,10042,1,2,2,18,1,14,15,12,6,1,0,1,2,12,471,12471,30,1987,1FTBR10A9HUD,1,F,T,B,R,1,0,A,9,H,U,D,0,T,FORD,RNG,PK,87,17,,1,1140,1080,RNG,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,65,0,0,0,3,3,6,2,12,0,0,0,1,1,35058,2,1,0,0,2,1,64,115,0,6,0,1,0,2,2007,5,2009,0,0,0,0,0,1,2,55,1,5,2,1,0,0,1,10,1,4,2,64,2,0
1,10042,2,2,1,18,1,14,15,12,6,1,0,1,1,35,471,35471,30,1994,1N6SD11S5RC3,1,N,6,S,D,1,1,S,5,R,C,3,0,T,NISS,XES,PK,94,17,,1,0,1043,TRK,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,12,6,2,12,0,0,0,1,1,35504,6,1,6,0,3,1,67,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,6,2,1,0,0,1,62,2,1,1,65,1,0
1,10043,1,2,1,20,1,18,35,12,2,1,0,1,1,63,33,63033,4,2002,KNAFB1212251,K,N,A,F,B,1,2,1,2,2,5,1,0,P,KIA,STL,4D,2,17,2661,,0,1008,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,12,6,2,12,0,0,0,1,1,35184,6,1,0,0,3,0,71,180,0,3,0,0,1,10,2007,5,2008,0,33,0,0,0,1,2,55,2,5,2,2,0,0,6,10,1,1,1,50,1,1
1,10043,2,2,2,20,1,18,35,12,2,1,0,1,2,20,481,20481,31,2005,2GCEK13T9511,2,G,C,E,K,1,3,T,9,5,1,1,0,T,CHEV,SK1,CW,5,17,,2,0,1435,SIL,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,12,6,2,12,0,0,0,1,1,36744,6,1,0,0,3,0,69,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,3,6,2,2,0,0,14,62,1,1,1,51,0,0
1,10044,1,1,3,23,1,17,40,32,0,1,0,1,2,18,4,18004,6,1995,1G4BR82P7SR4,1,G,4,B,R,8,2,P,7,S,R,4,0,P,BUIC,RME,SW,95,17,4572,,0,1159,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,55,0,1,5,1,98,6,2,1,0,0,0,1,1,36609,0,0,0,0,0,0,67,185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,45,3,6,2,1,0,0,14,6,1,4,4,7,1,1
1,10045,1,1,1,24,1,5,0,30,0,1,0,1,2,20,20,20020,4,1997,2G1WL52M3V93,2,G,1,W,L,5,2,M,3,V,9,3,0,P,CHEV,L/S,4D,97,17,3360,,0,1075,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,70,0,0,0,9,9,6,2,30,0,0,0,1,1,35160,2,7,0,0,2,2,66,140,0,12,0,1,0,2,2007,11,2008,1,73,0,0,0,1,2,70,1,6,2,1,0,0,1,13,1,1,4,1,1,1
1,10046,1,1,1,24,1,17,30,42,0,1,0,1,1,35,47,35047,4,2006,1N4AL11DX6C2,1,N,4,A,L,1,1,D,X,6,C,2,0,P,NISS,ASL,4D,6,17,2915,,0,1102,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,65,0,0,0,7,12,6,2,42,0,0,0,1,1,36850,6,1,0,0,3,0,73,205,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,55,2,6,2,2,0,0,14,12,1,1,4,6,1,1
1,10047,1,2,2,25,1,7,35,12,2,1,0,1,1,23,471,23471,30,1992,1GTCS19Z8N85,1,G,T,C,S,1,9,Z,8,N,8,5,0,T,GMC,SON,PC,92,17,,1,0,1229,SON,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,45,0,1,5,12,12,6,2,12,0,0,0,1,1,35748,6,1,0,0,3,1,72,200,1,0,0,1,0,3,2007,4,2009,1,89,28,0,0,1,2,35,3,6,2,2,0,0,14,10,7,1,2,50,1,0
1,10047,2,2,1,25,1,7,35,12,2,1,0,1,1,20,471,20471,30,1996,1GCCS19X6T81,1,G,C,C,S,1,9,X,6,T,8,1,0,T,CHEV,S14,PC,96,17,,1,0,1229,S,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,12,12,6,2,12,0,0,0,1,1,35763,6,2,0,0,3,1,67,135,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,35,1,1,2,2,0,0,1,62,1,1,1,51,0,0
1,10048,1,1,1,28,1,10,40,42,0,1,0,1,3,12,481,12481,31,2002,1FTRF17212NB,1,F,T,R,F,1,7,2,1,2,N,B,0,T,FORD,F15,PK,2,17,,2,1385,1199,COF,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,12,12,6,2,42,0,0,0,1,1,36265,6,1,0,0,3,1,73,235,1,0,0,0,1,7,2007,7,2008,0,0,0,0,0,1,2,35,1,6,2,1,0,0,1,13,1,1,4,1,1,0
1,10049,1,2,1,28,1,7,1,12,6,1,0,13,2,20,481,20481,31,2001,1GCJC33GX1F1,1,G,C,J,C,3,3,G,X,1,F,1,0,T,CHEV,SC3,CW,1,17,,3,0,1670,SIL,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,12,12,2,3,12,0,0,0,1,13,30047,0,0,0,0,0,0,65,170,98,8,2,1,1,6,2007,9,2008,0,39,0,0,0,2,2,60,1,1,2,1,3,3,1,17,1,1,1,88,0,0
1,10049,2,2,1,28,1,7,1,12,6,1,0,1,1,54,37,54037,2,1997,19UYA1250VL0,1,9,U,Y,A,1,2,5,0,V,L,0,0,P,ACUR,22C,CP,97,17,3018,,0,1069,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,9,9,6,2,12,0,0,0,1,1,35601,6,1,0,0,3,0,61,158,0,0,0,1,0,2,2009,2,2009,0,0,0,0,0,1,2,45,1,1,2,1,3,3,4,66,1,1,1,89,1,0
1,10050,1,2,4,29,1,11,15,12,6,1,0,1,1,20,23,20023,6,2006,3GNDA23D96S5,3,G,N,D,A,2,3,D,9,6,S,5,0,P,CHEV,HHR,UT,6,17,3155,,0,1035,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,3,3,6,2,12,0,0,0,1,1,35648,6,1,0,0,3,0,70,150,1,0,0,0,0,4,2007,4,2007,0,0,0,0,0,1,2,55,1,1,2,4,0,0,1,5,1,4,2,64,3,0
1,10050,2,2,1,29,1,11,15,12,6,1,0,1,3,82,881,82881,66,2002,1FUJBBCG02LJ,1,F,U,J,B,B,C,G,0,2,L,J,1,T,FRHT,ST2,DS,2,17,,8,0,0,CON,D,,1,57,804716,57804716,3,6,1,1,0,0,0,0,0,0,0,40,0,0,0,12,12,6,2,12,0,0,0,1,1,35630,6,1,6,0,3,0,71,198,0,0,0,0,0,0,0,0,0,0,89,0,0,0,1,2,55,1,1,2,4,0,0,1,62,1,1,1,65,0,0
1,10051,1,2,3,29,1,11,17,12,6,1,0,1,2,20,421,20421,15,2000,1GNDT13WXY21,1,G,N,D,T,1,3,W,X,Y,2,1,0,P,CHEV,BZR,UT,0,17,4049,,0,1070,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,4,4,6,2,12,0,0,0,1,1,35752,0,0,0,0,0,0,999,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,55,1,1,2,10,0,0,1,5,1,4,2,64,1,0
1,10051,2,2,1,29,1,11,17,12,6,1,0,1,1,14,444,14444,20,2004,2MRDA20294BJ,2,M,R,D,A,2,0,2,9,4,B,J,0,T,MERC,MNT,MP,4,17,,1,0,1208,MNT,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,12,6,2,12,0,0,0,1,1,35740,6,1,0,0,3,0,65,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,55,1,1,2,10,0,0,1,62,1,1,1,65,0,0
1,10052,1,1,1,30,1,2,40,35,0,1,0,1,2,49,401,49401,14,2000,JT3GN87R0Y01,J,T,3,G,N,8,7,R,0,Y,0,1,0,P,TOYT,RUN,UT,0,17,3710,,0,1053,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,65,0,0,0,1,1,6,2,42,0,0,0,1,1,36207,6,1,0,0,3,1,72,200,1,0,0,2,0,5,2008,5,2009,1,58,0,0,0,1,2,50,3,6,2,2,0,0,14,6,6,4,4,7,1,1
1,10053,1,2,1,1,2,14,45,12,6,1,0,47,1,18,20,18020,4,1996,2G4WF52KXT14,2,G,4,W,F,5,2,K,X,T,1,4,0,P,BUIC,RGS,4D,96,17,3442,,0,1075,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,12,6,2,12,0,0,0,1,47,38456,6,1,6,0,3,0,71,245,0,0,0,0,0,0,0,0,0,0,28,0,0,0,2,2,55,1,1,2,1,0,0,1,10,1,1,2,64,1,0
1,10053,2,2,1,1,2,14,45,12,6,1,0,47,3,82,881,82881,66,2000,1FUPCSEB5YDG,1,F,U,P,C,S,E,B,5,Y,D,G,1,T,FRHT,FLD,DS,0,17,,8,0,0,CON,D,,1,57,90831,5790831,3,6,2,1,0,0,0,0,0,0,0,50,0,0,0,8,8,6,2,12,0,0,0,1,1,35215,6,1,6,1,3,0,76,245,1,0,0,0,1,7,2008,12,2009,0,0,0,0,0,1,2,55,1,1,2,1,0,0,1,62,1,1,1,65,0,0
1,10054,1,2,1,2,2,23,40,12,6,1,0,1,1,2,404,2404,14,1994,1J4FJ68S9RL2,1,J,4,F,J,6,8,S,9,R,L,2,0,T,JEEP,SPT,4W,94,17,,1,0,1014,CHK,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,12,6,2,12,0,0,0,1,1,35677,6,1,0,0,3,1,69,200,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,2,55,1,1,2,1,0,0,1,10,1,1,2,64,1,0
1,10054,2,2,1,2,2,23,40,12,6,1,0,1,1,82,881,82881,66,1999,1FUYSDYB2XP8,1,F,U,Y,S,D,Y,B,2,X,P,8,1,T,FRHT,FC2,DS,99,17,,8,0,0,CON,D,,1,57,499321,57499321,3,6,3,1,0,0,0,0,0,0,0,55,0,0,0,8,8,4,1,12,0,0,0,1,1,35622,6,1,6,0,3,0,71,235,0,0,0,1,1,8,2009,8,2009,0,0,0,0,0,1,2,55,1,1,2,1,0,0,1,62,7,1,1,65,0,0
1,10055,1,2,1,4,2,9,20,12,2,1,0,1,1,49,32,49032,4,1997,1NXBA02E1VZ5,1,N,X,B,A,0,2,E,1,V,Z,5,0,P,TOYT,UCC,4D,97,17,2337,,0,970,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,12,6,2,12,0,0,0,1,1,36567,6,1,6,0,3,0,61,185,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,2,55,1,1,2,1,0,0,1,10,1,1,2,50,1,0
1,10055,2,2,1,4,2,9,20,12,2,1,0,1,1,12,481,12481,31,2000,1FTNF20F3YED,1,F,T,N,F,2,0,F,3,Y,E,D,1,T,FORD,F2S,PK,0,17,,2,0,1370,SRW,D,,3,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,12,6,2,12,0,0,0,1,1,36567,6,1,0,0,3,0,72,215,0,0,0,3,0,10,2007,10,2007,0,0,0,0,0,1,2,55,1,1,2,1,0,0,1,62,1,1,1,51,0,0
1,10056,1,2,2,4,2,20,45,12,2,1,0,1,1,14,6,14006,4,2000,2MEFM75W0YX6,2,M,E,F,M,7,5,W,0,Y,X,6,0,P,MERC,MGL,4D,0,17,3973,,0,1147,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,12,6,2,12,0,0,0,1,1,35124,6,1,0,0,3,0,68,180,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,2,55,2,1,2,2,0,0,14,10,1,1,2,50,1,0
1,10056,2,2,2,4,2,20,45,12,2,1,0,1,1,6,54,6054,6,2006,2A4GM68496R6,2,A,4,G,M,6,8,4,9,6,R,6,0,P,CHRY,PIF,UT,6,17,4311,,0,1160,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,12,12,6,2,12,0,0,0,1,1,35242,6,1,0,0,3,0,69,205,0,0,0,0,0,0,0,0,0,0,89,0,0,0,1,2,55,3,1,2,2,0,0,14,62,1,1,1,51,0,0
1,10057,1,2,2,6,2,16,10,12,2,1,0,1,2,37,32,37032,4,1999,1HGCG5659XA0,1,H,G,C,G,5,6,5,9,X,A,0,0,P,HOND,UEX,4D,99,17,3086,,0,1069,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,12,12,6,2,12,0,0,0,1,1,35903,6,1,6,0,3,0,72,180,1,0,0,1,0,4,2007,11,2008,1,58,0,0,0,1,2,45,3,1,2,1,0,0,14,6,6,2,2,50,0,1
1,10057,2,2,1,6,2,16,10,12,2,1,0,1,1,35,47,35047,4,1994,1N4BU31D2RC2,1,N,4,B,U,3,1,D,2,R,C,2,0,P,NISS,AGS,4D,94,17,2729,,0,1031,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,12,12,6,2,12,0,0,0,1,1,35960,6,1,0,0,3,0,65,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,1,1,2,1,0,0,1,62,1,1,1,51,1,0
1,10058,1,1,2,6,2,20,30,35,0,1,0,1,1,38,403,38403,14,2000,4S2CK57D3Y43,4,S,2,C,K,5,7,D,3,Y,4,3,0,P,ISU,AMI,UT,0,17,3523,,0,969,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,40,0,1,1,5,98,6,2,1,0,0,0,1,1,36201,6,1,0,0,3,0,64,140,0,1,0,0,0,2,2007,2,2007,1,0,0,0,0,1,2,25,1,5,2,1,0,0,1,8,1,4,4,7,1,0
1,10059,1,1,1,7,2,11,25,42,0,1,0,1,1,49,32,49032,4,1996,2T1BB02E9TC1,2,T,1,B,B,0,2,E,9,T,C,1,0,P,TOYT,CRD,4D,96,17,2381,,0,970,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,65,0,0,0,9,9,6,2,42,0,0,0,1,1,35952,6,1,0,0,3,0,68,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,65,3,5,2,1,0,0,14,9,1,3,4,2,1,0
1,10060,1,2,1,8,2,17,12,12,7,1,0,1,1,12,37,12037,4,2003,1FAFP34PX3W1,1,F,A,F,P,3,4,P,X,3,W,1,0,P,FORD,FCS,4D,3,17,2564,,0,1030,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,4,4,6,2,12,0,0,0,1,1,35603,6,1,0,0,3,0,63,120,0,0,0,0,0,0,0,0,0,0,99,99,99,99,1,4,55,1,1,2,2,0,0,1,9,1,4,2,64,1,0
1,10060,2,2,1,8,2,17,12,12,7,1,0,1,1,49,401,49401,14,2002,JT3HN86R2203,J,T,3,H,N,8,6,R,2,2,0,3,0,P,TOYT,RUN,UT,2,17,4070,,0,1053,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,11,12,6,2,12,0,0,0,1,1,35613,6,1,0,0,3,0,74,185,0,0,0,0,0,0,0,0,0,0,89,0,0,0,1,4,55,1,1,2,2,0,0,1,62,1,1,1,65,0,0
1,10061,1,1,1,8,2,23,15,34,0,1,0,1,1,7,482,7482,31,1995,1B7HC16Y2SS1,1,B,7,H,C,1,6,Y,2,S,S,1,0,T,DODG,150,PK,95,17,,2,1347,1187,RPC,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,70,0,1,5,12,12,6,2,1,0,0,0,1,1,35056,0,0,0,0,0,0,999,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,55,1,6,2,2,0,0,1,13,1,1,4,1,1,1
1,10062,1,2,1,10,2,20,15,12,2,1,0,1,2,12,422,12422,15,2004,1FMPU17L44LA,1,F,M,P,U,1,7,L,4,4,L,A,0,P,FORD,EPT,UT,4,17,5339,,0,1191,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,65,0,0,0,12,12,6,2,12,0,0,0,1,1,35671,6,1,0,0,3,0,72,280,1,0,0,0,0,12,2008,12,2008,0,28,0,0,0,2,4,65,1,1,2,1,0,0,1,12,1,1,6,50,0,0
1,10062,2,2,1,10,2,20,15,12,2,1,0,1,1,20,23,20023,6,2006,3GNDA23D06S6,3,G,N,D,A,2,3,D,0,6,S,6,0,P,CHEV,HHR,UT,6,17,3155,,0,1035,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,65,0,0,0,12,12,6,2,12,0,0,0,1,1,35601,6,1,0,0,3,0,70,190,0,1,2,0,0,12,2007,2,2008,0,0,0,0,0,2,4,65,1,1,2,1,0,0,1,64,1,1,1,51,1,0
1,10063,1,2,1,12,2,13,15,12,1,1,0,1,3,87,881,87881,66,2007,1NP5D49XX7N6,1,N,P,5,D,4,9,X,X,7,N,6,1,T,PTRB,379,DS,7,17,,8,0,0,CON,D,,1,57,318355,57318355,3,6,6,1,0,0,0,0,0,0,0,50,0,0,0,12,12,6,2,12,0,0,0,1,1,35575,6,1,6,0,3,1,73,245,0,0,0,3,4,7,2007,12,2008,1,0,0,0,0,1,2,55,2,5,2,2,0,0,2,50,4,1,1,20,0,0
1,10063,2,2,2,12,2,13,15,12,1,1,0,1,2,23,481,23481,31,1989,2GTEC14H1K15,2,G,T,E,C,1,4,H,1,K,1,5,0,T,GMC,SC1,PK,89,17,,2,1315,1175,SIE,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,1,1,35954,6,1,0,0,3,0,70,200,0,0,0,2,0,6,2008,5,2009,0,0,0,0,0,1,2,55,2,6,2,2,0,0,5,53,1,1,1,22,1,0
1,10064,1,1,3,12,2,11,45,52,0,1,0,13,1,20,431,20431,16,1994,1GNEC16K5RJ3,1,G,N,E,C,1,6,K,5,R,J,3,0,P,CHEV,C15,UT,94,17,4672,,0,1315,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,12,6,2,3,0,0,0,1,1,36116,6,1,0,0,3,1,71,183,0,0,0,0,0,0,0,0,0,1,89,35,58,0,1,2,45,1,1,2,2,98,3,6,6,1,2,4,2,2,0
1,10065,1,2,1,12,2,12,33,12,2,1,0,1,1,37,32,37032,4,1989,JHMCA563XKC0,J,H,M,C,A,5,6,3,X,K,C,0,0,P,HOND,ALX,4D,89,17,2504,,0,1024,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,12,12,6,2,12,0,0,0,1,1,35958,6,1,0,0,3,0,72,200,0,0,0,0,0,0,0,0,0,0,58,0,0,0,1,2,40,1,1,2,10,0,0,2,5,9,1,2,50,1,0
1,10065,2,2,1,12,2,12,33,12,2,1,0,1,3,82,981,82981,50,2002,4UZAAXBV42CH,4,U,Z,A,A,X,B,V,4,2,C,H,0,T,FRHT,FS6,IC,2,17,,7,0,0,CHA,D,,0,88,888888888,88888888888,3,21,22,1,0,0,0,0,1,0,0,5,0,0,0,12,12,2,1,12,0,0,0,1,1,35958,6,1,6,1,3,0,66,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,40,1,1,2,10,0,0,13,62,1,1,1,51,0,0
1,10066,1,2,1,21,1,12,40,12,6,1,0,22,3,20,481,20481,31,1996,2GCEC19M7T11,2,G,C,E,C,1,9,M,7,T,1,1,0,T,CHEV,GC1,PC,96,17,,2,1555,1415,GM4,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,70,0,0,0,3,3,6,2,12,0,0,0,1,1,36608,0,0,0,0,0,0,70,270,0,1,0,0,0,11,2007,11,2007,1,0,0,0,0,5,4,40,1,6,2,1,0,0,1,6,1,4,2,64,1,0
