STATE,ST_CASE,VEH_NO,VE_FORMS,NUMOCCS,DAY,MONTH,HOUR,MINUTE,HARM_EV,MAN_COLL,UNITTYPE,HIT_RUN,REG_STAT,OWNER,MAKE,MODEL,MAK_MOD,BODY_TYP,MOD_YEAR,VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,TOW_VEH,VINTYPE,VINMAKE,VINA_MOD,VIN_BT,VINMODYR,VIN_LNGT,VIN_WGT,WGTCD_TR,WHLBS_LG,WHLBS_SH,SER_TR,FUELCODE,MCYCL_DS,CARBUR,CYLINDER,DISPLACE,MCYCL_CY,MCYCL_WT,TIRE_SZE,TON_RAT,TRK_WT,TRKWTVAR,VIN_REST,WHLDRWHL,J_KNIFE,MCARR_I1,MCARR_I2,MCARR_ID,GVWR,V_CONFIG,CARGO_BT,HAZ_INV,HAZ_PLAC,HAZ_ID,HAZ_CNO,HAZ_REL,BUS_USE,SPEC_USE,EMER_USE,TRAV_SP,UNDERIDE,ROLLOVER,ROLINLOC,IMPACT1,DEFORMED,TOWED,M_HARM,VEH_SC1,VEH_SC2,FIRE_EXP,DR_PRES,L_STATE,DR_ZIP,L_STATUS,L_TYPE,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,DR_HGT,DR_WGT,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,FIRST_MO,FIRST_YR,LAST_MO,LAST_YR,SPEEDREL,DR_SF1,DR_SF2,DR_SF3,DR_SF4,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VPAVETYP,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_TYPE,DEATHS,DR_DRINK
1,10037,1,1,1,18,1,23,50,30,0,1,0,1,2,23,421,23421,15,2000,1GKEK13R9YR1,1,G,K,E,K,1,3,R,9,Y,R,1,0,T,GMC,Y/D,4W,0,17,,2,0,1160,Y/D,G,,,8,350,,,,B,5374,00,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,70,0,1,5,9,6,2,1,0,0,0,1,1,36301,6,1,0,0,3,0,63,120,0,0,0,2,0,4,2010,6,2011,1,0,0,0,0,1,2,35,1,1,2,1,0,0,1,13,1,1,4,1,1,1
1,10038,1,1,3,20,1,6,30,42,0,1,0,1,1,12,481,12481,31,2000,2FTRX07L4YCA,2,F,T,R,X,0,7,L,4,Y,C,A,0,T,FORD,F15,4C,0,17,,2,0,1385,COF,G,,,8,330,,,,B,4204,03,U,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,11,6,2,42,0,0,0,1,1,35160,6,1,0,0,3,0,66,219,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,45,3,6,2,2,0,0,14,12,1,1,4,6,1,0
1,10039,1,1,1,20,1,23,31,9,0,1,0,1,1,20,481,20481,31,1993,2GCEC19K0P11,2,G,C,E,C,1,9,K,0,P,1,1,0,T,CHEV,GC1,PC,93,17,,2,1555,1415,GM4,G,,,8,350,,,,B,3998,02,,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,6,2,9,0,0,0,1,1,35405,6,1,0,0,3,0,74,285,1,0,0,0,0,1,2012,1,2012,0,0,0,0,0,1,2,40,1,1,2,1,0,0,1,83,1,1,1,13,0,1
1,10040,1,2,2,20,1,12,59,12,6,1,0,1,2,20,16,20016,4,1991,1G1JC84G6M71,1,G,1,J,C,8,4,G,6,M,7,1,0,P,CHEV,CRV,SW,91,17,2461,,0,1012,,G,,F,4,133,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,9,6,2,12,0,0,0,1,1,32426,0,0,0,0,0,0,68,160,0,2,0,0,1,1,2010,9,2011,0,38,0,0,0,1,2,45,1,6,2,1,20,3,1,17,1,1,1,89,1,0
1,10040,2,2,1,20,1,12,59,12,6,1,0,1,2,12,481,12481,31,1998,1FTZF17WXWNC,1,F,T,Z,F,1,7,W,X,W,N,C,0,T,FORD,F15,PK,98,17,,1,1390,1200,COF,G,,,8,281,,,,B,3800,02,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,12,6,2,12,0,0,0,1,1,36320,6,1,0,0,3,0,73,165,1,0,0,0,0,10,2010,10,2010,0,0,0,0,0,1,2,40,1,6,2,1,0,0,1,66,1,1,1,88,0,0
1,10041,1,2,1,21,1,20,29,12,2,1,0,1,1,14,4,14004,2,1979,9H93F682379,9,H,9,3,F,6,8,2,3,7,9,,0,P,MERC,XR7,2T,79,11,3883,,0,1139,,G,,2,8,302,,,15GR78,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,1,36105,6,1,6,0,3,1,75,189,0,0,0,0,0,0,0,0,0,9,51,0,0,0,2,4,55,1,1,2,2,0,0,1,54,1,1,1,52,1,1
1,10041,2,2,2,21,1,20,29,12,2,1,0,1,1,20,2,20002,4,2003,2G1WF52E6392,2,G,1,W,F,5,2,E,6,3,9,2,0,P,CHEV,IMP,4D,3,17,3389,,0,1105,,G,,F,6,207,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,1,36067,6,1,0,0,3,0,60,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,55,1,1,2,2,0,0,1,54,1,1,1,52,0,0
1,10042,1,1,2,21,1,1,25,24,0,1,0,1,1,6,54,6054,6,2004,2C8GF68414R3,2,C,8,G,F,6,8,4,1,4,R,3,0,P,CHRY,PIF,UT,4,17,4546,,0,1163,,G,,F,6,214,,,17R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,1,5,12,6,2,24,0,0,0,1,1,36117,6,1,0,0,3,0,67,180,0,0,0,0,0,0,0,0,0,9,89,0,0,0,2,4,65,1,1,2,2,0,0,1,13,3,1,4,1,1,1
1,10043,1,1,2,21,1,1,33,42,0,1,0,1,2,23,481,23481,31,1994,2GTEK19K7R15,2,G,T,E,K,1,9,K,7,R,1,5,0,T,GMC,SK1,PC,94,17,,2,1555,1415,SIE,G,,,8,350,,,,B,4514,00,A,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,90,0,1,5,2,6,2,42,0,0,0,1,1,36426,6,1,0,0,3,0,73,175,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,55,3,6,2,2,0,0,14,6,1,4,4,7,1,1
1,10044,1,1,1,26,1,13,40,42,0,1,0,1,1,12,3,12003,3,1990,1FACP41E6LF1,1,F,A,C,P,4,1,E,6,L,F,1,0,P,FORD,MLX,2H,90,17,2824,,0,1005,,G,,F,8,302,,,14R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,2,6,2,42,0,0,0,1,1,36034,6,1,6,0,3,0,66,180,0,0,0,1,0,9,2010,9,2010,1,87,0,0,0,1,2,55,1,1,2,2,0,0,1,13,6,4,4,7,1,0
1,10045,1,2,1,26,1,10,49,12,2,1,0,1,1,49,40,49040,4,2002,4T1BE32K22U6,4,T,1,B,E,3,2,K,2,2,U,6,0,P,TOYT,LXS,4D,2,17,3086,,0,1071,,G,,F,4,144,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,6,2,12,0,0,0,1,1,35444,6,1,0,0,3,0,65,170,0,2,0,0,1,9,2009,9,2009,0,51,0,0,0,1,2,55,3,5,2,2,0,0,14,54,1,1,1,52,1,0
1,10045,2,2,1,26,1,10,49,12,2,1,0,1,3,89,881,89881,66,1992,4V1VNBCH6NN6,4,V,1,V,N,B,C,H,6,N,N,6,1,T,WHGM,WCA,TR,92,17,,8,0,0,ARO,D,,,6,893,,,,,00000,00,,84,1,57,1695670,571695670,3,6,3,1,0,0,0,0,0,0,0,55,0,0,0,12,6,2,12,0,0,0,1,1,35452,6,1,6,0,3,1,70,280,0,0,0,0,5,10,2009,10,2010,0,0,0,0,0,1,2,55,2,6,2,2,0,0,14,54,7,1,1,52,0,0
1,10046,1,2,1,28,1,6,25,12,6,1,0,1,1,35,39,35039,4,2007,1N4BA41E47C8,1,N,4,B,A,4,1,E,4,7,C,8,0,P,NISS,MEL,4D,7,17,3474,,0,1112,,G,,F,6,214,,,18R245,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,12,6,2,12,0,0,0,1,1,36575,6,1,0,0,3,0,61,110,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,2,45,1,1,2,1,0,0,1,10,1,1,2,64,1,0
1,10046,2,2,1,28,1,6,25,12,6,1,0,1,3,86,882,86882,63,2007,1M2K189CX7M0,1,M,2,K,1,8,9,C,X,7,M,0,0,T,MACK,MR6,TB,7,17,,8,0,0,600,D,,,6,728,,,,,00000,00,,64,0,57,1630105,571630105,3,2,7,1,0,0,0,0,0,0,0,25,0,0,0,10,6,2,12,0,0,0,1,1,36575,6,1,6,0,3,1,70,220,0,0,0,0,0,0,0,0,0,0,89,0,0,0,1,2,45,1,1,2,1,0,0,1,62,1,1,1,65,0,0
1,10047,1,1,1,28,1,15,20,35,0,1,0,1,1,12,481,12481,31,2009,1FTSW21R59EA,1,F,T,S,W,2,1,R,5,9,E,A,0,T,FORD,F2S,CW,9,17,,2,1720,1560,SRW,D,,,8,390,,,,B,6523,01,E,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,70,0,1,5,12,6,2,1,0,0,0,1,1,35453,6,1,0,0,3,0,69,245,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,45,3,6,2,1,0,0,14,13,6,1,4,6,1,1
1,10048,1,1,1,28,1,1,50,42,0,1,0,1,1,35,49,35049,6,2007,JN8AZ08T27W5,J,N,8,A,Z,0,8,T,2,7,W,5,0,P,NISS,MUR,UT,7,17,3723,,0,1112,,G,,F,6,213,,,000000,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,12,6,2,42,0,0,0,1,1,36274,6,1,0,0,3,0,68,138,0,0,0,0,0,0,0,0,0,1,58,0,0,0,1,2,45,2,6,2,1,0,0,14,13,7,1,4,1,1,1
1,10049,1,1,1,18,1,4,30,42,0,1,0,1,1,45,31,45031,1,1999,WP0CA2993XS6,W,P,0,C,A,2,9,9,3,X,S,6,0,P,PORS,9/4,CV,99,17,2955,,0,926,,G,,F,6,207,,,17R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,9,6,2,42,0,0,0,1,1,36609,6,1,0,0,3,0,75,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,40,3,5,2,1,0,0,14,6,7,1,4,1,1,1
1,10050,1,2,1,25,1,20,40,12,6,1,0,1,1,12,481,12481,31,2004,1FTPX12524NB,1,F,T,P,X,1,2,5,2,4,N,B,0,T,FORD,F15,4C,4,17,,2,1450,1260,COF,G,,,8,330,,,,B,5170,00,U,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,3,4,3,12,0,0,0,1,1,36303,6,1,0,0,3,0,70,200,0,0,0,0,0,0,0,0,0,0,89,38,0,0,5,4,40,1,1,2,1,0,0,11,15,1,1,1,68,0,0
1,10050,2,2,1,25,1,20,40,12,6,1,0,13,1,76,706,76706,80,2003,JYAVP02E43A0,J,Y,A,V,P,0,2,E,4,3,A,0,0,M,YAMA,X1A,RS,3,17,,,,,,,1602,,2,,4,677,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,12,6,2,12,0,0,0,1,13,36305,6,1,0,0,3,0,71,162,98,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,40,1,1,2,1,0,0,1,62,3,1,1,69,1,0
1,10051,1,1,1,30,1,14,36,42,0,1,0,1,1,7,481,7481,31,1978,D14AB8S22869,D,1,4,A,B,8,S,2,2,8,6,9,0,T,DODG,D10,PK,78,13,,1,1490,1150,D10,G,,,6,225,,,,B,3390,03,,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,65,0,0,0,12,6,2,42,0,0,0,1,1,35951,6,1,0,0,3,0,72,150,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,45,3,5,2,1,0,0,14,13,6,1,4,6,1,1
1,10052,1,1,1,30,1,8,44,33,0,1,0,1,2,49,471,49471,30,1990,JT4RN82D7L50,J,T,4,R,N,8,2,D,7,L,5,0,0,T,TOYT,LWD,PK,90,17,,1,0,1122,HTP,G,,,4,144,,,,B,00000,00,A,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,45,0,1,5,12,6,2,59,0,0,0,1,1,36860,6,1,0,0,3,0,70,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,55,1,6,2,1,0,0,1,13,1,1,4,1,1,1
1,10053,1,1,3,31,1,17,42,9,0,1,0,1,1,2,404,2404,14,2003,1J4GX48S23C6,1,J,4,G,X,4,8,S,2,3,C,6,0,T,JEEP,LRO,4W,3,17,,1,0,1059,GCK,G,,,6,244,,,,,3704,01,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,12,4,3,9,0,0,0,1,1,36022,6,1,0,0,3,1,66,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25,1,5,2,1,0,0,1,83,1,1,1,13,0,0
1,10054,1,2,1,30,1,23,30,12,6,1,0,1,2,20,16,20016,2,2004,1G1JF12FX471,1,G,1,J,F,1,2,F,X,4,7,1,0,P,CHEV,CAS,CP,4,17,2617,,0,1041,,G,,F,4,134,,,15R195,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,9,6,2,12,0,0,0,1,1,35754,6,1,0,0,3,1,66,135,0,0,0,0,0,0,0,0,0,0,89,39,0,0,2,2,45,1,1,2,1,3,3,11,15,1,1,1,82,1,1
1,10054,2,2,1,30,1,23,30,12,6,1,0,1,1,13,5,13005,4,2000,1LNHM97V3YY8,1,L,N,H,M,9,7,V,3,Y,Y,8,0,P,LINC,CON,4D,0,17,3848,,0,1090,,G,,F,8,281,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,12,6,2,12,0,0,0,1,1,35758,6,1,0,0,3,0,78,240,0,0,0,0,1,11,2010,11,2010,0,0,0,0,0,2,2,55,1,1,2,1,3,3,1,67,1,1,1,83,0,1
1,10055,1,1,1,14,1,23,55,8,0,1,0,1,1,23,481,23481,31,1993,1GTDC14K1PZ5,1,G,T,D,C,1,4,K,1,P,Z,5,0,T,GMC,SC1,PK,93,17,,1,1315,1175,SIE,G,,,8,350,,,,B,00000,00,A,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,12,2,1,8,0,0,0,1,1,36260,6,1,0,0,3,0,72,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,1,2,1,0,0,1,80,1,1,1,13,0,0
1,10056,1,2,1,23,1,18,0,12,6,1,0,1,3,84,881,84881,66,1999,2HSFHAER3XC0,2,H,S,F,H,A,E,R,3,X,C,0,1,T,INTL,940,TR,99,17,,8,2340,1600,90S,D,,,6,855,,,,,00000,00,,64,1,57,121337,57121337,3,6,2,1,0,0,0,0,0,0,0,55,0,1,5,12,6,2,12,0,0,0,1,1,35150,6,1,6,0,3,1,70,205,1,0,0,0,0,12,2009,12,2009,0,39,0,0,0,1,2,55,1,1,2,1,20,3,1,17,1,1,1,86,0,0
1,10056,2,2,1,23,1,18,0,12,6,1,0,1,3,84,881,84881,62,2006,1HTMMAAL06H2,1,H,T,M,M,A,A,L,0,6,H,2,0,T,INTL,430,CC,6,17,,6,0,0,40S,D,,,6,466,,,,,00000,00,,42,0,88,888888888,88888888888,2,1,1,1,0,0,0,0,0,0,0,999,0,0,0,2,6,2,12,0,0,0,1,1,36862,6,1,6,0,3,0,66,135,0,0,0,1,0,3,2009,3,2009,0,89,39,0,0,1,2,55,1,1,2,1,20,3,1,17,1,1,1,87,1,0
1,10057,1,2,1,24,1,7,18,12,6,1,0,1,2,51,45,51045,4,2000,YV1TS94D5Y10,Y,V,1,T,S,9,4,D,5,Y,1,0,0,P,VOLV,S80,4D,0,17,3589,,0,1099,,G,,F,6,178,,,000000,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,10,6,2,12,0,0,0,1,1,35215,0,0,0,0,0,0,999,999,0,0,0,0,0,0,0,0,0,0,39,0,0,0,2,2,45,1,1,2,1,3,3,1,17,1,1,1,89,0,0
1,10057,2,2,2,24,1,7,18,12,6,1,0,1,1,20,39,20039,4,2010,KL1TD5DE3AB0,K,L,1,T,D,5,D,E,3,A,B,0,0,P,CHEV,LTS,4D,10,17,2568,,0,976,,G,,F,4,098,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,1,35215,6,1,0,0,3,0,64,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,45,1,1,2,1,3,3,1,66,1,1,1,88,1,0
1,10058,1,2,1,1,2,15,0,12,2,1,0,1,1,12,471,12471,30,1998,1FTYR10C5WUC,1,F,T,Y,R,1,0,C,5,W,U,C,0,T,FORD,RNG,PK,98,17,,1,1175,1116,RNG,G,,,4,153,,,,B,3030,01,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,12,6,2,12,0,0,0,1,1,35978,6,1,0,0,3,1,65,115,1,0,0,0,0,9,2009,9,2009,1,58,0,0,0,1,3,55,1,5,2,2,0,0,1,13,6,4,2,50,1,0
1,10058,2,2,1,1,2,15,0,12,2,1,0,1,1,20,481,20481,31,1998,1GCEK19R5WR1,1,G,C,E,K,1,9,R,5,W,R,1,0,T,CHEV,GK1,PC,98,17,,2,1555,1415,GM4,G,,,8,350,,,,B,00000,00,,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,6,2,12,0,0,0,1,1,35986,6,1,0,0,3,0,72,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,55,1,6,2,2,0,0,1,62,1,1,1,51,0,0
1,10059,1,2,1,1,2,20,39,8,0,1,0,1,1,55,401,55401,14,2008,5NMSG13D78H2,5,N,M,S,G,1,3,D,7,8,H,2,0,P,HYUN,SAN,UT,8,17,3727,,0,1063,,G,,F,6,162,,,16R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,4,3,8,0,0,0,1,1,35405,6,1,0,0,3,1,61,140,0,0,0,2,0,11,2009,7,2010,0,0,0,0,0,1,2,25,1,3,2,1,0,0,1,80,1,1,1,13,0,0
1,10059,2,2,1,1,2,20,39,8,0,1,0,1,2,35,51,35051,6,2009,JN8AS58T49W0,J,N,8,A,S,5,8,T,4,9,W,0,0,P,NISS,ROG,UT,9,17,3281,,0,1059,,G,,F,4,153,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,14,0,3,8,0,0,0,1,1,35473,6,1,0,0,3,0,67,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25,1,5,2,1,0,0,1,80,1,1,1,98,0,0
1,10060,1,1,2,1,2,14,45,35,0,1,0,1,2,20,461,20461,21,1990,1GBEG25K7L71,1,G,B,E,G,2,5,K,7,L,7,1,0,T,CHEV,SV2,CG,90,17,,2,1250,1100,S/V,G,,,8,350,,,,C,00000,00,,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,60,0,1,5,12,6,2,1,0,0,0,1,1,36442,6,1,6,0,3,0,74,225,0,0,0,1,0,10,2011,10,2011,1,58,0,0,0,1,2,55,1,5,2,2,0,0,1,13,6,4,4,7,1,1
1,10061,1,1,4,4,2,9,24,1,0,1,0,13,1,12,401,12401,14,1998,1FMZU32X5WUD,1,F,M,Z,U,3,2,X,5,W,U,D,0,P,FORD,EPR,UT,98,17,3911,,0,1115,,G,,F,6,245,,,15R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,70,0,1,3,0,6,2,1,0,0,0,1,13,30268,6,1,0,0,3,0,67,200,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,70,1,1,2,1,0,0,1,12,1,1,4,6,2,0
1,10063,1,1,1,4,2,21,50,34,0,1,0,1,2,37,32,37032,4,1995,1HGCD5630SA0,1,H,G,C,D,5,6,3,0,S,A,0,0,P,HOND,ULE,4D,95,17,2809,,0,1069,,G,,F,4,132,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,70,0,1,5,6,6,2,1,0,0,0,1,1,35953,1,1,0,0,2,0,71,190,0,2,2,0,1,5,2009,5,2011,1,58,0,0,0,1,2,35,1,1,2,2,0,0,1,13,6,4,4,7,1,1
1,10064,1,2,1,6,2,18,5,12,6,1,0,92,0,37,706,37706,80,2005,JH2SC57485M1,J,H,2,S,C,5,7,4,8,5,M,1,0,M,HOND,CBS,RC,5,17,,,,,,,998,,4,,4,396,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,70,0,0,0,12,6,2,12,0,0,0,1,1,35224,6,1,0,0,2,1,70,140,0,0,0,1,0,2,2009,2,2009,1,0,0,0,0,1,2,45,1,6,2,1,0,0,1,60,1,1,1,69,1,0
1,10064,2,2,2,6,2,18,5,12,6,1,0,1,2,20,403,20403,14,2006,1GNDS13S4621,1,G,N,D,S,1,3,S,4,6,2,1,0,P,CHEV,TRL,UT,6,17,4417,,0,1130,,G,,F,6,256,,,16R235,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,3,6,2,12,0,0,0,1,1,35214,6,1,0,0,3,0,66,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,1,1,2,1,0,0,11,15,1,1,1,68,0,0
1,10065,1,1,1,7,2,23,15,34,0,1,0,1,1,58,37,58037,2,2005,JNKCV54E85M4,J,N,K,C,V,5,4,E,8,5,M,4,0,P,INFI,G35,CP,5,17,3360,,0,1122,,G,,F,6,214,,,17R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,12,6,2,32,0,0,0,1,1,35749,6,1,0,0,3,0,68,165,0,1,0,0,0,3,2010,3,2010,1,0,0,0,0,1,2,60,2,1,2,2,0,0,14,13,1,1,4,1,1,1
1,10066,1,2,2,7,2,16,47,12,6,1,0,1,1,21,2,21002,4,1995,1G3HN52K1S48,1,G,3,H,N,5,2,K,1,S,4,8,0,P,OLDS,88R,4D,95,17,3439,,0,1108,,G,,F,6,231,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,3,6,2,12,0,0,0,1,1,35077,6,1,0,0,3,0,64,155,0,0,0,0,0,0,0,0,0,0,48,0,0,0,1,2,55,1,5,2,1,0,0,11,15,1,1,1,68,2,0
1,10066,2,2,1,7,2,16,47,12,6,1,0,1,2,82,881,82881,66,2001,1FUJALBD01PG,1,F,U,J,A,L,B,D,0,1,P,G,1,T,FRHT,FLD,TR,1,17,,8,0,0,CON,D,,,6,855,,,,,00000,00,,64,1,57,1530859,571530859,3,6,10,1,0,0,0,0,0,0,0,50,0,0,0,12,6,2,12,0,0,0,1,1,35972,6,1,6,0,3,1,67,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,6,2,1,0,0,1,62,9,1,1,69,0,0
1,10067,1,1,1,8,2,17,50,8,0,1,0,1,1,23,401,23401,14,2003,1GKDS13S0321,1,G,K,D,S,1,3,S,0,3,2,1,0,T,GMC,ENV,4W,3,17,,1,0,1130,ENV,G,,,6,256,,,,B,4417,00,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,65,0,0,0,12,2,1,8,0,0,0,1,1,35133,6,1,0,0,3,0,63,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,65,1,1,2,1,0,0,1,80,1,1,1,13,0,0
1,10068,1,2,1,8,2,16,5,12,2,1,0,1,1,2,404,2404,14,1994,1J4GZ78YXRC2,1,J,4,G,Z,7,8,Y,X,R,C,2,0,T,JEEP,LMT,4W,94,17,,1,0,1059,GCK,G,,,8,318,,,,,3674,00,B,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,55,0,1,1,12,6,2,1,0,0,0,1,1,35055,6,1,0,0,3,1,73,210,1,2,0,1,0,5,2009,10,2011,0,28,0,0,0,1,2,55,2,6,2,1,0,0,14,10,1,1,2,50,0,0
1,10068,2,2,1,8,2,16,5,12,2,1,0,1,2,18,2,18002,4,2004,1G4HR54K6441,1,G,4,H,R,5,4,K,6,4,4,1,0,P,BUIC,LLF,4D,4,17,3591,,0,1122,,G,,F,6,231,,,15R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,6,2,12,0,0,0,1,1,35055,6,1,0,0,3,0,69,165,1,0,0,0,0,8,2009,8,2009,0,0,0,0,0,1,2,55,3,5,2,1,0,0,14,62,1,1,1,51,1,0
1,10069,1,1,1,9,2,5,46,8,0,1,0,1,1,7,20,7020,4,2003,1B3ES56CX3D2,1,B,3,E,S,5,6,C,X,3,D,2,0,P,DODG,NXT,4D,3,17,2639,,0,1040,,G,,F,4,122,,,15R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,6,2,8,0,0,0,1,1,35754,6,1,0,0,3,1,75,280,1,0,0,0,0,3,2010,3,2010,0,0,0,0,0,5,4,50,1,1,2,1,0,0,1,80,3,1,1,13,0,0
1,10070,1,1,1,9,2,6,0,53,0,1,0,1,2,49,401,49401,14,1997,JT3HN87R6V00,J,T,3,H,N,8,7,R,6,V,0,0,0,P,TOYT,RUN,UT,97,17,3940,,0,1053,,G,,F,6,206,,,16R265,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,75,0,1,5,12,6,2,42,0,0,0,1,1,35633,6,1,0,0,3,0,70,221,1,0,0,0,0,11,2010,11,2010,1,0,0,0,0,1,2,45,2,6,2,1,0,0,14,12,1,1,4,6,1,0
1,10071,1,2,1,11,2,0,50,12,2,1,0,47,3,7,482,7482,31,2012,1C6RD6GP3CS1,1,C,6,R,D,6,G,P,3,C,S,1,0,T,DODG,SL1,CW,12,17,,2,0,1400,RPC,G,,,8,287,,,,B,5089,00,K,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,12,6,2,12,0,0,0,1,1,36312,6,1,0,0,3,1,73,180,0,0,0,1,0,4,2011,4,2011,0,28,0,0,0,1,2,45,1,1,2,1,0,0,1,10,1,1,2,50,1,1
1,10071,2,2,2,11,2,0,50,12,2,1,0,17,3,87,881,87881,66,2000,1XP5D69X5YN4,1,X,P,5,D,6,9,X,5,Y,N,4,1,T,PTRB,379,TR,0,17,,8,0,0,CON,D,,,6,855,,,,,00000,00,,64,1,57,310343,57310343,3,6,1,1,0,0,0,0,0,0,0,50,0,0,0,12,6,2,12,0,0,0,1,1,36375,1,1,1,0,2,1,68,280,0,1,0,1,0,2,2009,12,2011,0,0,0,0,0,1,2,45,1,1,2,1,0,0,1,62,9,1,1,51,0,0
